country,country_code,year,solar_share,wind_share,hydro_share,nuclear_share,renewable_share,lowcarbon_share,total_electricity,any_crisis,banking_crisis,currency_crisis,debt_crisis,rgpd_pc,population,electoral,liberal,participatory,deliberative,egalitarian,manufacturing_share,services_share,trade_openness,exports_gdp,imports_gdp,fossil_rents
Algeria,DZA,1965,0,0,4.487349800502322,0,4.487349800502322,4.487349800502322,24.760962470000003,0,0,0,0,23321.666015625,12.365976333618164,0.132,0.078,0.04,0.123,0.194,0,0,46.545278549194336,20.71220016479492,25.833078384399418,0
Algeria,DZA,1966,0,0,3.312553839482642,0,3.312553839482642,3.312553839482642,29.768906039999997,0,0,0,0,22201.068359375,12.590068817138672,0.085,0.063,0.032,0.113,0.18,0,0,48.46496391296387,23.811391830444336,24.65357208251953,0
Algeria,DZA,1967,0,0,4.042349674543816,0,4.042349674543816,4.042349674543816,28.1739308,0,0,0,0,24299.7265625,12.876117706298828,0.085,0.063,0.031,0.113,0.18,0,0,43.10494041442871,21.47317123413086,21.63176918029785,0
Algeria,DZA,1968,0,0,5.1708909250398705,0,5.1708909250398705,5.1708909250398705,30.2440899,0,0,0,0,26923.18359375,13.172614097595217,0.085,0.063,0.031,0.113,0.18,0,0,45.386648178100586,21.19939422607422,24.187253952026367,0
Algeria,DZA,1969,0,0,2.995646924409661,0,2.995646924409661,2.995646924409661,33.474495669999996,0,0,0,0,29193.69140625,13.475959777832031,0.085,0.063,0.032,0.113,0.18,0,0,49.86863327026367,21.797874450683594,28.07075881958008,0
Algeria,DZA,1970,0,0,4.395342889506323,0,4.395342889506323,4.395342889506323,36.65495595,0,0,0,0,31781.029296875,13.783719062805176,0.085,0.063,0.031,0.106,0.182,0,0,49.37811470031738,20.225446701049805,29.152667999267575,0
Algeria,DZA,1971,0,0,2.3105144131959117,0,2.3105144131959117,2.3105144131959117,39.6737062,0,0,0,0,28179.69140625,14.098936080932615,0.085,0.063,0.03,0.106,0.182,0,0,44.47438621520996,16.81060791015625,27.66377830505371,0
Algeria,DZA,1972,0,0,3.0857866653364012,0,3.0857866653364012,3.0857866653364012,44.559139990000006,0,0,0,0,35907.6796875,14.427071571350098,0.085,0.063,0.03,0.106,0.182,0,0,44.32528114318848,18.598413467407227,25.72686767578125,0
Algeria,DZA,1973,0,0,3.932698537464187,0,3.932698537464187,3.932698537464187,53.1159096,0,0,0,0,37276.90234375,14.771146774291992,0.085,0.063,0.029,0.106,0.182,0,0,54.805118560791016,23.215354919433594,31.589763641357425,0
Algeria,DZA,1974,0,0,2.3470905424540782,0,2.3470905424540782,2.3470905424540782,58.81986549,0,0,0,0,40070.77734375,15.133502006530762,0.085,0.063,0.028,0.106,0.182,0,0,70.69847869873047,35.208702087402344,35.489776611328125,0
Algeria,DZA,1975,0,0,1.295831920436019,0,1.295831920436019,1.295831920436019,70.3109011,0,0,0,0,42092.48828125,15.678595542907717,0.085,0.063,0.027,0.106,0.182,0,0,73.7132568359375,30.747657775878903,42.965599060058594,0
Algeria,DZA,1976,0,0,1.3172303357674953,0,1.3172303357674953,1.3172303357674953,82.0323956,0,0,0,0,45622.6796875,16.409170150756836,0.089,0.064,0.025,0.107,0.183,0,0,67.17974662780762,30.06107521057129,37.11867141723633,0
Algeria,DZA,1977,0,0,0.8287330587850673,0,0.8287330587850673,0.8287330587850673,90.1644012,0,0,0,0,48021.78515625,17.015993118286133,0.19,0.107,0.04,0.13,0.213,0,0,69.56016540527344,27.819847106933594,41.74031829833984,0
Algeria,DZA,1978,0,0,0.6128351721620443,0,0.6128351721620443,0.6128351721620443,113.31666842,0,0,0,0,52446.91796875,17.506973266601563,0.195,0.102,0.04,0.131,0.214,0,0,63.43806076049805,23.26932907104492,40.168731689453125,0
Algeria,DZA,1979,0,0,0.5443759732720883,0,0.5443759732720883,0.5443759732720883,148.48806334,0,0,0,0,56368.8046875,18.03665542602539,0.194,0.103,0.04,0.141,0.214,0,0,61.31294631958008,28.44719696044922,32.86574935913086,0
Algeria,DZA,1980,0,0,0.4031064037511728,0,0.4031064037511728,0.4031064037511728,177.0968889,0,0,0,0,56814.45703125,18.607173919677734,0.196,0.107,0.042,0.152,0.212,0,0,61.72353172302246,31.38507080078125,30.33846092224121,23.200000000000003
Algeria,DZA,1981,0,0,0.4726031775722145,0,0.4726031775722145,0.4726031775722145,215.1205807,0,0,0,0,58518.890625,19.220703125,0.196,0.107,0.042,0.152,0.212,0,0,62.47044944763184,31.59270668029785,30.877742767333984,26.579634464751955
Algeria,DZA,1982,0,0,0.536457519327672,0,0.536457519327672,0.536457519327672,248.0262746,0,0,0,0,62264.10546875,19.87234878540039,0.205,0.109,0.044,0.154,0.215,0,0,57.28000831604004,28.281932830810547,28.998075485229492,19.990366088631983
Algeria,DZA,1983,0,0,0.24094446641140227,0,0.24094446641140227,0.24094446641140227,270.92455773,0,0,0,0,65626.3671875,20.558115005493164,0.207,0.109,0.044,0.155,0.216,0,0,51.35260009765625,25.550289154052734,25.802310943603516,16.131792896876338
Algeria,DZA,1984,0,0,0.4826921001622145,0,0.4826921001622145,0.4826921001622145,260.1151955,0,0,0,0,69301.4453125,21.271968841552734,0.207,0.109,0.044,0.155,0.215,0,0,50.913522720336914,23.447154998779297,27.466367721557617,16.597195907540733
Algeria,DZA,1985,0,0,0.6844301196124101,0,0.6844301196124101,0.6844301196124101,262.1808054,0,0,0,0,71865.6015625,22.008544921875,0.207,0.111,0.044,0.155,0.215,0,0,48.25396919250488,21.511781692504883,26.7421875,16.049382716049383
Algeria,DZA,1986,0,0,0.2502991671351228,0,0.2502991671351228,0.2502991671351228,277.4457494,0,0,0,0,72153.0625,22.745498657226563,0.207,0.111,0.044,0.147,0.215,0,0,35.103960037231445,11.9320068359375,23.171953201293945,7.215104517869183
Algeria,DZA,1987,0,0,0.4862205561193244,0,0.4862205561193244,0.4862205561193244,285.0786711,0,0,0,0,71647.9921875,23.44362449645996,0.207,0.111,0.044,0.145,0.215,0,0,31.808778762817383,13.396669387817385,18.412109375,6.555804285257436
Algeria,DZA,1988,0,0,0.16645434006159512,0,0.16645434006159512,0.16645434006159512,305.3890333,1,0,1,0,70931.5078125,24.109535217285156,0.206,0.114,0.044,0.145,0.215,0,0,35.71962928771973,13.115909576416016,22.60371971130371,6.931262582686223
Algeria,DZA,1989,0,0,0.21135321576127053,0,0.21135321576127053,0.21135321576127053,297.02777776,0,0,0,0,74052.5,24.754484176635746,0.224,0.122,0.072,0.21,0.217,0,0,45.418684005737305,16.904626846313477,28.514057159423828,10.780891994417631
Algeria,DZA,1990,0,0,0.119066694174608,0,0.119066694174608,0.119066694174608,314.9495353,1,1,0,0,74644.921875,25.375810623168945,0.352,0.159,0.137,0.303,0.284,0,0,46.302528381347656,21.36549949645996,24.937028884887695,13.744588744588745
Algeria,DZA,1991,0,0,0.26082624428788703,0,0.26082624428788703,0.26082624428788703,312.0425639,0,0,0,0,73749.1875,25.98792839050293,0.351,0.151,0.138,0.328,0.28,0,0,49.73614501953125,26.136381149291992,23.599763870239254,18.73263027007465
Algeria,DZA,1992,0,0,0.17263988850720988,0,0.17263988850720988,0.17263988850720988,320.19122276999997,0,0,0,0,75076.671875,26.628568649291992,0.188,0.081,0.086,0.253,0.21,0,0,46.5167179107666,22.647228240966797,23.869489669799805,18.11676801325027
Algeria,DZA,1993,0,0,0.3291208802277778,0,0.3291208802277778,0.3291208802277778,297.9317202,0,0,0,0,73500.0625,27.27704811096191,0.175,0.081,0.075,0.222,0.203,0,0,42.521657943725586,19.382720947265625,23.13893699645996,15.549825001428902
Algeria,DZA,1994,0,0,0.1527407324526623,0,0.1527407324526623,0.1527407324526623,301.89135706999997,1,0,1,0,72838.5625,27.887279510498047,0.182,0.1,0.075,0.225,0.205,0,0,47.10419273376465,21.050479888916016,26.053712844848633,17.325534489713597
Algeria,DZA,1995,0,0,0.171221190656188,0,0.171221190656188,0.171221190656188,313.1102511,0,0,0,0,75606.4296875,28.470190048217773,0.188,0.111,0.085,0.227,0.21,0,0,53.295745849609375,24.299516677856445,28.99622917175293,17.895351099007975
Algeria,DZA,1996,0,0,0.12100656556487656,0,0.12100656556487656,0.12100656556487656,309.9005399,0,0,0,0,78706.28125,29.033044815063477,0.336,0.156,0.127,0.293,0.272,0,0,51.744436264038086,27.79973602294922,23.944700241088867,20.22178988326848
Algeria,DZA,1997,0,0,0.0699465844233962,0,0.0699465844233962,0.0699465844233962,297.84632332999996,0,0,0,0,79572.0546875,29.579301834106445,0.325,0.152,0.123,0.287,0.268,0,0,48.86163520812988,27.52403450012207,21.337600708007813,21.31141644486008
Algeria,DZA,1998,0,0,0.19370804881794085,0,0.19370804881794085,0.19370804881794085,308.31047220000005,0,0,0,0,83630.234375,30.05413246154785,0.319,0.149,0.121,0.285,0.264,0,0,43.57823181152344,21.062135696411133,22.516096115112305,15.046859361149709
Algeria,DZA,1999,0,0,0.18108312216767372,0,0.18108312216767372,0.18108312216767372,311.39779525,0,0,0,0,86306.4140625,30.474353790283203,0.329,0.157,0.145,0.284,0.262,34.479053,38.9784997705514,48.50814247131348,25.72914695739746,22.778995513916016,18.111580636402092
Algeria,DZA,2000,0,0,0.05001067061246474,0,0.05001067061246474,0.05001067061246474,299.93596999,0,0,0,0,89586.046875,30.903892517089844,0.323,0.153,0.149,0.241,0.259,44.980396,33.1105460051791,59.240285873413086,38.45166015625,20.78862571716309,29.421607857402694
Algeria,DZA,2001,0,0,0.06132793445384565,0,0.06132793445384565,0.06132793445384565,310.80084744,0,0,0,0,92273.6328125,31.331220626831055,0.323,0.153,0.148,0.241,0.259,10.345154,43.9930011441695,53.67716026306152,33.268741607666016,20.408418655395508,23.690000236568807
Algeria,DZA,2002,0,0,0.04850724531360886,0,0.04850724531360886,0.04850724531360886,321.94031838,0,0,0,0,97256.40625,31.750835418701172,0.327,0.154,0.148,0.243,0.261,9.261218,44.6845597055727,55.79685020446777,32.34440994262695,23.45244026184082,22.284867781020605
Algeria,DZA,2003,0,0,0.2143434014770982,0,0.2143434014770982,0.2143434014770982,336.87566075,0,0,0,0,103578.0859375,32.175819396972656,0.332,0.156,0.149,0.247,0.265,8.64008,43.0000362219583,57.058502197265625,34.958431243896484,22.10007095336914,25.703025341279055
Algeria,DZA,2004,0,0,0.1944950695127825,0,0.1944950695127825,0.1944950695127825,349.7347268,0,0,0,0,108239.09375,32.6282844543457,0.333,0.157,0.147,0.245,0.264,7.861182,41.318485873096,59.5726432800293,36.60760498046875,22.965038299560547,25.543575482590946
Algeria,DZA,2005,0,0,0.4076589527858745,0,0.4076589527858745,0.4076589527858745,366.1742223,0,0,0,0,114084.0078125,33.109249114990234,0.333,0.159,0.148,0.245,0.264,8.061519,39.5234001714181,65.61349105834961,43.14431381225586,22.46917724609375,31.112139645596404
Algeria,DZA,2006,0,0,0.15344006011437156,0,0.15344006011437156,0.15344006011437156,379.18269816,0,0,0,0,117392.4375,33.623504638671875,0.333,0.159,0.149,0.245,0.265,8.115847,38.3695971271538,64.76285171508789,44.6116943359375,20.15115737915039,32.92307504108621
Algeria,DZA,2007,0,0,0.15041570364562065,0,0.15041570364562065,0.15041570364562065,399.60179385,0,0,0,0,121031.6015625,34.189414978027344,0.329,0.158,0.147,0.244,0.263,8.460452,39.7143271260495,65.844390869140625,43.019073486328125,22.8253173828125,29.903069491064045
Algeria,DZA,2008,0,0,0.17631334328303763,0,0.17631334328303763,0.17631334328303763,423.50841184,0,0,0,0,124057.390625,34.816959381103516,0.329,0.158,0.145,0.243,0.259,8.821167,39.5735544641773,69.22769927978516,43.84638977050781,25.381309509277344,37.02562446672099
Algeria,DZA,2009,0,0,0.20000759898832132,0,0.20000759898832132,0.20000759898832132,448.8018478,0,0,0,0,125546.0859375,35.49044418334961,0.325,0.157,0.143,0.245,0.262,7.8762193,46.1374615012615,64.02751350402832,32.328765869140625,31.698747634887695,24.207403171641324
Algeria,DZA,2010,0.0053986055359636,0,0.10263281715071984,0,0.10803142268668343,0.10803142268668343,438.963688718,0,0,0,0,131572.296875,36.188236236572266,0.322,0.156,0.14,0.244,0.26,9.370825,43.6024032576579,63.64030456542969,35.1373176574707,28.502986907958984,24.22536376405947
Algeria,DZA,2011,0.01010714325962926,0,0.2108589175966133,0,0.22096606085624257,0.22096606085624257,464.421714368,0,0,0,0,135519.46875,36.903377532958984,0.326,0.158,0.139,0.248,0.262,9.7334385,44.6513051761826,61.682268142700195,35.45026397705078,26.232004165649418,27.2808280211118
Algeria,DZA,2012,0.01356841722443478,0,0.19751192734746284,0,0.21108034457189764,0.21108034457189764,507.60342095,0,0,0,0,138771.9375,37.64616775512695,0.327,0.162,0.137,0.246,0.266,8.558955,44.9114940485958,60.09184646606445,33.71699905395508,26.374847412109375,25.811864574079557
Algeria,DZA,2013,0.01362231965530644,0,0.04715418141660466,0,0.06077650107191112,0.06077650107191112,536.9553927,0,0,0,0,142380.015625,38.41416931152344,0.324,0.163,0.123,0.236,0.266,8.020186,46.7933663667477,58.70462226867676,30.35297966003418,28.351642608642575,22.092876579027987
Algeria,DZA,2014,0.02607226620824023,4.345377929071173e-4,0.08386579148655071,0,0.11037259548769808,0.11037259548769808,585.5714604193,0,0,0,0,147746.828125,39.20503234863281,0.323,0.164,0.119,0.233,0.266,9.877979,47.9036022305248,56.92354202270508,27.61948585510254,29.30405616760254,19.664975679974
Algeria,DZA,2015,0.0237796988097964,0.00778990108294508,0.05944925107319011,0,0.0910188509659316,0.0910188509659316,617.4822951900001,0,0,0,0,155262.40625,40.019527435302734,0.327,0.166,0.118,0.234,0.266,7.110018,52.1103711658838,53.204620361328125,20.528141021728516,32.67647933959961,14.21076181291266
Algeria,DZA,2016,0.0997791259030182,0.00775917291820847,0.02932284261620473,0,0.1368611414374314,0.1368611414374314,616.940561895,0,0,0,0,147276.421875,40.8507194519043,0.303,0.159,0.108,0.217,0.257,6.8985386,52.3939905220294,49.76093292236328,18.4866886138916,31.27424430847168,9.609126100510432
Algeria,DZA,2017,0.2020197874213117,0.00761582531945421,0.02244664304681241,0,0.23208225578757835,0.23208225578757835,623.70128,0,0,0,0,158335.375,41.689300537109375,0.307,0.155,0.105,0.23,0.265,7.3345685,51.2221393515536,49.82081604003906,20.33367919921875,29.487136840820313,11.719612181505946
Algeria,DZA,2018,0.22404632946072697,0.00371552781707508,0.0434716778496062,0,0.2712335351274082,0.2712335351274082,669.50434029,0,0,0,0,175848.921875,42.505035400390625,0.307,0.156,0.111,0.218,0.251,7.07738,49.4261444653673,52.436166763305664,23.423105239868164,29.0130615234375,14.156471424718662
Algeria,DZA,2019,0.2192775282772493,0.00356548800585685,0.0541954191870997,0,0.27703843547020585,0.27703843547020585,694.2239872729999,0,0,0,0,172982.984375,43.2945442199707,0.288,0.145,0.1,0.195,0.251,6.40397,50.4800694011749,46.5068416595459,20.407941818237305,26.098899841308594,13.01450717553975
Algeria,DZA,2020,0.26069735381339476,0.0029304665430307,0.0188767728191206,0,0.2825045931755461,0.2825045931755461,648.782189485,0,0,0,0,164862.0625,44.042091369628906,0.278,0.146,0.109,0.191,0.257,6.282395,52.8041887035021,40.389756202697754,15.535201072692873,24.854555130004883,10.402177854510226
Algeria,DZA,2021,0.2311542733375226,0.00365530111127465,0.00323755229169615,0,0.23804712674049344,0.23804712674049344,707.522286474,0,0,0,0,183225.875,44.76110076904297,0.277,0.132,0.105,0.189,0.264,8.189556,48.4879581553143,46.837059020996094,23.444366455078125,23.39269256591797,11.816497805636956
Algeria,DZA,2022,0.2172041472073204,0.00535480212813235,0.00535480212813235,0,0.22791375146358508,0.22791375146358508,734.145558684,0,0,0,0,189821.984375,45.47739028930664,0.267,0.115,0.102,0.178,0.255,10.214798,42.7851541004335,51.202375411987305,30.808979034423828,20.393396377563477,19.458718275127325
Algeria,DZA,2023,0.21267942535372095,0.00497495744793551,0.00901710984851462,0,0.2266714926501711,0.2266714926501711,784.416638904,0,0,0,0,197604.703125,46.16421890258789,0.265,0.115,0.099,0.172,0.255,9.2954,45.6157814802809,43.682912826538086,23.619535446166992,20.063377380371097,0
Algeria,DZA,2024,0.22010774023755764,0.00514871938535767,0.01642446629844609,0,0.2416809259213614,0.2416809259213614,760.0202510800001,0,0,0,0,205210.109375,46.76375198364258,0.259,0.116,0.095,0.171,0.238,0,0,42.16843032836914,22.120437622070313,20.047992706298828,0
Angola,AGO,1965,0,0,0,0,0,0,0,0,0,0,0,0,5.5219807624816895,0.009,0.034,0.009,0.017,0.014,0,0,0,0,0,0
Angola,AGO,1966,0,0,0,0,0,0,0,0,0,0,0,0,5.581386089324951,0.009,0.034,0.009,0.017,0.014,0,0,0,0,0,0
Angola,AGO,1967,0,0,0,0,0,0,0,0,0,0,0,0,5.6418070793151855,0.009,0.034,0.009,0.017,0.014,0,0,0,0,0,0
Angola,AGO,1968,0,0,0,0,0,0,0,1,0,1,0,0,5.702699184417725,0.009,0.034,0.009,0.017,0.015,0,0,0,0,0,0
Angola,AGO,1969,0,0,0,0,0,0,0,0,0,0,0,13995.9453125,5.76368522644043,0.009,0.035,0.009,0.017,0.016,0,0,0,0,0,0
Angola,AGO,1970,0,0,0,0,0,0,0,0,0,0,0,14860.9619140625,5.852787971496582,0.009,0.035,0.009,0.017,0.016,0,0,68.4078140258789,35.40666198730469,33.00115203857422,0
Angola,AGO,1971,0,0,0,0,0,0,0,0,0,0,0,15752.62109375,5.99110221862793,0.009,0.035,0.009,0.017,0.016,0,0,68.48000717163086,35.475704193115234,33.004302978515625,0
Angola,AGO,1972,0,0,0,0,0,0,0,0,0,0,0,15784.1259765625,6.174262046813965,0.009,0.035,0.009,0.017,0.016,0,0,68.58320999145508,35.482540130615234,33.100669860839844,0
Angola,AGO,1973,0,0,0,0,0,0,0,0,0,0,0,17062.638671875,6.388527870178223,0.021,0.044,0.01,0.018,0.017,0,0,68.641632080078125,35.449188232421875,33.19244384765625,0
Angola,AGO,1974,0,0,0,0,0,0,0,0,0,0,0,17591.58203125,6.613367080688477,0.021,0.043,0.01,0.019,0.017,0,0,68.69116973876953,35.446903228759766,33.244266510009766,0
Angola,AGO,1975,0,0,0,0,0,0,0,0,0,0,0,16712.001953125,6.842947006225586,0.073,0.042,0.016,0.023,0.053,0,0,67.6430549621582,35.17897415161133,32.464080810546875,0
Angola,AGO,1976,0,0,0,0,0,0,0,0,0,0,0,15842.978515625,7.074664115905762,0.074,0.046,0.016,0.026,0.052,0,0,68.84098052978516,35.8209228515625,33.020057678222656,0
Angola,AGO,1977,0,0,0,0,0,0,0,0,0,0,0,15969.72265625,7.317829132080078,0.073,0.046,0.016,0.026,0.052,0,0,69.09920501708984,35.5167121887207,33.58249282836914,0
Angola,AGO,1978,0,0,0,0,0,0,0,0,0,0,0,15123.328125,7.5767340660095215,0.073,0.046,0.016,0.026,0.052,0,0,68.933746337890625,35.28242111206055,33.65132522583008,0
Angola,AGO,1979,0,0,0,0,0,0,0,0,0,0,0,15168.6962890625,7.847207069396973,0.073,0.046,0.016,0.022,0.052,0,0,68.9388656616211,35.435482025146484,33.50338363647461,0
Angola,AGO,1980,0,0,0,0,0,0,0,0,0,0,0,15532.74609375,8.133872032165527,0.073,0.046,0.017,0.023,0.053,0,0,62.40246772766113,33.839324951171875,28.563142776489254,0
Angola,AGO,1981,0,0,0,0,0,0,0,0,0,0,0,14849.3046875,8.435606956481934,0.073,0.046,0.017,0.023,0.053,0,0,74.83060836791992,39.030670166015625,35.7999382019043,0
Angola,AGO,1982,0,0,0,0,0,0,0,0,0,0,0,14849.3046875,8.75164794921875,0.073,0.046,0.017,0.023,0.053,0,0,70.39033508300781,33.99565505981445,36.39468002319336,0
Angola,AGO,1983,0,0,0,0,0,0,0,0,0,0,0,15472.974609375,9.082983016967772,0.073,0.046,0.017,0.023,0.053,0,0,68.1064682006836,34.11098098754883,33.995487213134766,0
Angola,AGO,1984,0,0,0,0,0,0,0,0,0,0,0,16401.353515625,9.42591667175293,0.073,0.046,0.017,0.023,0.053,0,0,68.96445846557617,36.20078659057617,32.763671875,0
Angola,AGO,1985,0,0,0,0,0,0,0,0,0,0,0,16975.400390625,9.779120445251465,0.073,0.046,0.017,0.023,0.053,0,0,61.57984352111816,32.903602600097656,28.676240921020508,20.482945651431745
Angola,AGO,1986,0,0,0,0,0,0,0,0,0,0,0,17467.6875,10.139450073242188,0.074,0.046,0.017,0.023,0.051,0,0,48.78269004821777,22.994277954101563,25.78841209411621,11.042924996298984
Angola,AGO,1987,0,0,0,0,0,0,0,0,0,0,0,18180.849609375,10.497858047485352,0.074,0.046,0.017,0.023,0.051,0,0,58.920654296875,32.789859771728516,26.130794525146484,14.893414764933205
Angola,AGO,1988,0,0,0,0,0,0,0,1,0,0,1,19295.1328125,10.86129093170166,0.074,0.046,0.017,0.023,0.051,0,0,58.593305587768555,32.830078125,25.763227462768555,13.452407208404352
Angola,AGO,1989,0,0,0,0,0,0,0,0,0,0,0,19303.1640625,11.238561630249023,0.074,0.046,0.017,0.023,0.051,0,0,56.886104583740234,33.81839370727539,23.067710876464844,14.041455052636003
Angola,AGO,1990,0,0,0,0,0,0,0,0,0,0,0,18637.1875,11.626359939575195,0.076,0.051,0.017,0.023,0.054,0,0,62.70815658569336,38.90483093261719,23.803325653076172,15.929117817928171
Angola,AGO,1991,0,0,0,0,0,0,0,1,0,1,0,18821.94921875,12.023529052734377,0.083,0.055,0.033,0.027,0.054,0,0,50,25,25,9.938381760121445
Angola,AGO,1992,0,0,0,0,0,0,0,1,0,0,1,17723.0703125,12.423711776733398,0.146,0.075,0.062,0.05,0.07,0,0,142.30768585205078,69.23076629638672,73.07691955566406,0
Angola,AGO,1993,0,0,0,0,0,0,0,0,0,0,0,13472.4736328125,12.82713508605957,0.155,0.075,0.063,0.052,0.065,0,0,109.29368209838869,53.90334701538086,55.39033508300781,32.29662313805371
Angola,AGO,1994,0,0,0,0,0,0,0,0,0,0,0,13652.9189453125,13.249764442443848,0.155,0.075,0.063,0.052,0.065,0,0,161.20606231689453,85.35955810546875,75.84650421142578,37.58064516129033
Angola,AGO,1995,0,0,0,0,0,0,0,0,0,0,0,15700.8564453125,13.699777603149414,0.155,0.075,0.063,0.052,0.065,3.6462808,33.0616104906329,154.40999603271484,76.16999816894531,78.23999786376953,21.123529411764707
Angola,AGO,1996,0,0,0,0,0,0,0,1,0,1,0,17827.439453125,14.17097282409668,0.155,0.075,0.063,0.052,0.065,3.44575,25.1524548978866,152.11000061035156,82.720001220703125,69.38999938964844,33.01859099804305
Angola,AGO,1997,0,0,0,0,0,0,0,0,0,0,0,19124.2578125,14.660412788391112,0.155,0.075,0.063,0.052,0.065,4.3783913,30.2402406688035,137.6500015258789,68.4800033569336,69.16999816894531,18.242790480634625
Angola,AGO,1998,0,0,0,0,0,0,0,0,0,0,0,20021.404296875,15.15937042236328,0.155,0.075,0.063,0.052,0.065,6.259371,31.9315282885985,128.63999557495117,56.189998626708984,72.44999694824219,19.193857965451055
Angola,AGO,1999,0,0,0,0,0,0,0,0,0,0,0,20458.16796875,15.667235374450684,0.155,0.075,0.063,0.054,0.065,3.2228758,20.9923708578417,178.69000244140625,86.1500015258789,92.54000091552734,33.3301590324731
Angola,AGO,2000,0,0,0,0,0,0,0,0,0,0,0,21083.087890625,16.194868087768555,0.155,0.076,0.063,0.054,0.066,2.8901634,22.2123554945612,120.33000183105467,67.4800033569336,52.849998474121094,36.657806953388395
Angola,AGO,2001,0,0,0,0,0,0,0,0,0,0,0,21969.841796875,16.747207641601563,0.155,0.079,0.064,0.054,0.062,3.8731008,26.9598114360045,150.33999633789065,75.38999938964844,74.94999694824219,29.366870188478895
Angola,AGO,2002,0,0,0,0,0,0,0,0,0,0,0,24972.171875,17.327699661254883,0.16,0.081,0.052,0.061,0.064,3.6618257,37.9075789655613,105.30174255371094,57.08499526977539,48.21674728393555,22.002299420636177
Angola,AGO,2003,0,0,0,0,0,0,0,0,0,0,0,25718.83984375,17.94371223449707,0.167,0.085,0.053,0.083,0.067,3.9998145,41.1829874636929,103.90122985839844,54.32133865356445,49.579891204833984,21.852002347735787
Angola,AGO,2004,0,0,0,0,0,0,0,0,0,0,0,28535.05078125,18.60042381286621,0.167,0.087,0.053,0.083,0.067,4.681938,40.3474731127873,103.58023071289064,58.38064193725586,45.199588775634766,23.85174410478707
Angola,AGO,2005,0,0,0,0,0,0,0,0,0,0,0,32823.87109375,19.291160583496097,0.169,0.087,0.054,0.083,0.068,3.9128835,35.5267258263529,106.5910987854004,65.52640533447266,41.064693450927734,26.753750055859825
Angola,AGO,2006,0,0,0,0,0,0,0,0,0,0,0,36615.02734375,20.01527976989746,0.169,0.087,0.054,0.083,0.068,3.6128159,37.1568468383723,94.62516021728516,63.467864990234375,31.15729522705078,32.08257378920709
Angola,AGO,2007,0,0,0,0,0,0,0,0,0,0,0,41744.79296875,20.778560638427734,0.169,0.088,0.053,0.083,0.068,3.3994915,34.6118783461354,108.0600700378418,67.9057846069336,40.1542854309082,34.39641973619424
Angola,AGO,2008,0,0,0,0,0,0,0,0,0,0,0,46407.6875,21.57865524291992,0.182,0.093,0.055,0.087,0.071,3.461737,34.3382017589612,121.36470794677734,72.47502899169922,48.889678955078125,39.16696884841134
Angola,AGO,2009,0,0,0,0,0,0,0,0,0,0,0,46806.79296875,22.41477394104004,0.211,0.1,0.063,0.092,0.076,5.1094217,48.9906714059621,122.4461441040039,58.757301330566406,63.6888427734375,25.980122068921375
Angola,AGO,2010,0,0,0,0,0,0,0,0,0,0,0,48865.53125,23.294824600219727,0.214,0.099,0.064,0.092,0.077,4.5417743,41.887025816932,104.1236343383789,61.543113708496094,42.58052062988281,32.460572414927654
Angola,AGO,2011,0,0,0,0,0,0,0,0,0,0,0,50562.16796875,24.218351364135746,0.296,0.122,0.083,0.116,0.098,4.1678047,39.0758307473749,99.98250579833984,60.66994857788086,39.312557220458984,36.349119917051254
Angola,AGO,2012,0,0,0,0,0,0,0,0,0,0,0,54881.2421875,25.17739486694336,0.294,0.122,0.083,0.115,0.097,4.4032893,39.6049455482436,91.80009841918944,55.94013214111328,35.85996627807617,33.56250945811639
Angola,AGO,2013,0,0,0,0,0,0,0,0,0,0,0,57600.39453125,26.165620803833008,0.292,0.123,0.069,0.115,0.105,4.8273425,42.7849146737659,86.81193161010742,50.74708557128906,36.06484603881836,27.510412274221363
Angola,AGO,2014,0,0,0,0,0,0,0,0,0,0,0,60378.2109375,27.160768508911133,0.292,0.123,0.069,0.115,0.105,4.7630715,46.8139275295854,79.33292388916016,44.695030212402344,34.63789367675781,20.73463582683968
Angola,AGO,2015,0,0,0,0,0,0,0,1,0,1,0,60947.91796875,28.157798767089844,0.292,0.123,0.069,0.115,0.105,5.685145,48.6598885686327,62.88851737976074,29.75459861755371,33.13391876220703,13.605450954392278
Angola,AGO,2016,0,0,0,0,0,0,0,0,0,0,0,59375.43359375,29.183069229125977,0.294,0.124,0.069,0.12,0.106,6.752681,46.980995527677,53.37015724182129,28.12448501586914,25.24567222595215,8.29629056715388
Angola,AGO,2017,0,0,0,0,0,0,0,0,0,0,0,59288.02734375,30.234838485717773,0.309,0.142,0.074,0.123,0.119,6.5805497,46.7626248264264,52.25682258605957,29.00410270690918,23.25271987915039,9.92326682044355
Angola,AGO,2018,0,0,0,0,0,0,0,0,0,0,0,58507.58203125,31.297155380249023,0.352,0.162,0.095,0.17,0.14,6.059469,43.2069096122475,66.37801170349121,40.83628845214844,25.541723251342773,14.496027366626697
Angola,AGO,2019,0,0,0,0,0,0,0,0,0,0,0,58096.69921875,32.375633239746094,0.348,0.162,0.093,0.178,0.146,6.137447,42.123209005715,57.829538345336914,40.79075622558594,17.038782119750977,12.817249215292136
